"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S028","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","5,068.00","58.3","500","0","10","68",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S029","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","5,487.00","63.1","500","0","10","487",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S030","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","7,344.00","84.4","500","0","14","344",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S031","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","11,491.00","132.1","500","0","22","491",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S034","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","4,854.00","55.8","500","0","9","354",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S035","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","4,492.00","51.6","500","0","8","492",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S040","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","5,383.00","61.9","500","0","10","383",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S041","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","3,562.00","41.0","500","0","7","62",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S042","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","4,685.00","53.9","500","0","9","185",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S043","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","2,118.00","24.4","500","0","4","118",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S044","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","1,776.00","20.4","500","0","3","276",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S048","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","8,664.00","99.6","500","0","17","164",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S050","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","615.00","7.1","500","0","1","115",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S052","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","1,752.00","20.1","500","0","3","252",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S053","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","7,287.00","83.8","500","0","14","287",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S054","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","8,411.00","96.7","500","0","16","411",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S056","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","8,443.00","97.1","500","0","16","443",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S058","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","9,112.00","104.8","500","0","18","112",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S062","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","2,306.00","26.5","500","0","4","306",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S063","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","5,377.00","61.8","500","0","10","377",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S064","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","4,877.00","56.1","500","0","9","377",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S070","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","6,928.00","79.7","500","0","13","428",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S085","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","1,238.00","14.2","500","0","2","238",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S090","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","3,904.00","44.9","500","0","7","404",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S099","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","6,318.00","72.6","500","0","12","318",""
"8/03/15","9:23:21 PM","1205568","BOB JANE MARCH W2/3","fahlj","mattheku","","6/03/15","S120","90421300","y","BOB JANE - COMMON STATE VERSION","n","748682","B1      ","2,744.00","31.6","500","0","5","244",""
"8/03/15","9:23:21 PM","1202388","CROMER GOLF EVER WANTED TO PLAY GOLF? *P","area51","howlette","RKH","6/03/15","S016","","n","","n","749168","Metro WE","8,762.00","26.3","250","0","35","12",""
"8/03/15","9:23:21 PM","1202388","CROMER GOLF EVER WANTED TO PLAY GOLF? *P","area51","howlette","RKH","6/03/15","S019","","n","","n","749168","Metro WE","6,441.00","19.3","250","0","25","191",""
"8/03/15","9:23:21 PM","1202388","CROMER GOLF EVER WANTED TO PLAY GOLF? *P","area51","howlette","RKH","6/03/15","S035","","n","","n","749168","Metro WE","2,242.00","6.7","250","0","8","242",""
